,Name,Score rank,Popularity rank,Score,Episodes,Type,Link,Premiered,English name,Japanese name,Synonyms,Status,Aired,Broadcast,Producers,Licensors,Studios,Source,Genres,Duration,Rating,Members Favorites,Members Total,Members Watching,Members Completed,Members On-Hold,Members Dropped,Members Plan to Watch,Members score 10,Members score 9,Members score 8,Members score 7,Members score 6,Members score 5,Members score 4,Members score 3,Members score 2,Members score 1,F10
929,Lucky☆Star,930.0,234,7.75,24.0,TV,https://myanimelist.net/anime/1887/Lucky☆Star,Spring 2007 ,Lucky☆Star,らき☆すた,Lucky Star,Finished Airing ,"Apr 8, 2007 to Sep 17, 2007 ",Mondays at 00:00 (JST) ,"Lantis, Rakuonsha, Lucky Paradise ","Funimation, Bandai Entertainment, Kadokawa Pictures USA ",Kyoto Animation ,4-koma manga ,"Slice of Life, Comedy, Parody, School",24 min. per ep. ,PG-13 - Teens 13 or older ,10300,551823,32989,311809,33824,39495,133706,37753.0,50733.0,72102.0,60994.0,28068.0,15121.0,6858.0,3375.0,2317.0,3014.0,0.0330330426639385
928,Lucky☆Star,929.0,236,7.75,24.0,TV,https://myanimelist.net/anime/1887/Lucky☆Star,Spring 2007 ,Lucky☆Star,らき☆すた,Lucky Star,Finished Airing ,"Apr 8, 2007 to Sep 17, 2007 ",Mondays at 00:00 (JST) ,"Lantis, Rakuonsha, Lucky Paradise ","Funimation, Bandai Entertainment, Kadokawa Pictures USA ",Kyoto Animation ,4-koma manga ,"Slice of Life, Comedy, Parody, School",24 min. per ep. ,PG-13 - Teens 13 or older ,10293,551480,32971,311647,33808,39476,133578,37740.0,50719.0,72074.0,60956.0,28056.0,15110.0,6853.0,3374.0,2316.0,3015.0,0.03302775255336968
280,Trigun,281.0,211,8.23,26.0,TV,https://myanimelist.net/anime/6/Trigun,Spring 1998 ,Trigun,トライガン,,Finished Airing ,"Apr 1, 1998 to Sep 30, 1998 ",Thursdays at 01:15 (JST) ,Victor Entertainment ,"Funimation, Geneon Entertainment USA ",Madhouse ,Manga ,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,11782,586392,31033,356815,26721,14533,157290,51837.0,78419.0,90102.0,51752.0,16137.0,6069.0,2045.0,698.0,335.0,544.0,0.033019912279472555
473,Clannad,474.0,63,8.05,23.0,TV,https://myanimelist.net/anime/2167/Clannad,Fall 2007 ,Clannad,CLANNAD,,Finished Airing ,"Oct 5, 2007 to Mar 28, 2008 ",Fridays at 01:55 (JST) ,"Pony Canyon, TBS, Movic, Animation Do ",Sentai Filmworks ,Kyoto Animation ,Visual novel ,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",24 min. per ep. ,PG-13 - Teens 13 or older ,24841,1158204,52228,758948,38849,38523,269656,129643.0,139760.0,161600.0,110536.0,48880.0,24785.0,11526.0,4996.0,2927.0,3202.0,0.032730832678918714
197,Great Pretender,198.0,415,8.33,23.0,ONA,https://myanimelist.net/anime/40052/Great_Pretender,,,,,Finished Airing ,"Jun 2, 2020 to Sep 21, 2020 ",,"Production I.G, Fuji TV, BS Fuji, TOHO animation, Hakuhodo DY Media Partners ",,Wit Studio ,Original ,"Action, Adventure, Mystery, Comedy, Psychological",23 min. per ep. ,R - 17+ (violence & profanity) ,5573,360988,54722,171101,17652,8431,109082,24018.0,52340.0,55940.0,24341.0,6996.0,2615.0,1042.0,379.0,151.0,364.0,0.03257140519342377
69,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,70.0,284,8.59,12.0,TV,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,Winter 2021 ,,Re：ゼロから始める異世界生活,"Re: Life in a different world from zero 2nd Season, ReZero 2nd Season, Re:Zero - Starting Life in Another World 2",Finished Airing ,"Jan 6, 2021 to Mar 24, 2021 ",Wednesdays at 22:30 (JST) ,Kadokawa ,,White Fox ,Light novel ,"Psychological, Drama, Thriller, Fantasy",28 min. per ep. ,R - 17+ (violence & profanity) ,8205,493728,102905,253188,8593,4244,124798,63976.0,80891.0,62397.0,25338.0,8303.0,3202.0,1607.0,727.0,395.0,912.0,0.0324067491350301
414,Darker than Black: Kuro no Keiyakusha,415.0,124,8.1,25.0,TV,https://myanimelist.net/anime/2025/Darker_than_Black__Kuro_no_Keiyakusha,Spring 2007 ,Darker than Black,Darker than BLACK -黒の契約者-,DTB,Finished Airing ,"Apr 6, 2007 to Sep 28, 2007 ",Fridays at Unknown ,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, Myrica Music ",Funimation ,Bones ,Original ,"Action, Sci-Fi, Mystery, Super Power",24 min. per ep. ,R - 17+ (violence & profanity) ,15134,786664,40207,467734,33599,23136,221988,51291.0,97051.0,124359.0,73163.0,24300.0,9868.0,3174.0,990.0,444.0,488.0,0.032355997212090634
546,JoJo no Kimyou na Bouken (TV),547.0,75,8.0,26.0,TV,https://myanimelist.net/anime/14719/JoJo_no_Kimyou_na_Bouken_TV,Fall 2012 ,JoJo's Bizarre Adventure,ジョジョの奇妙な冒険,"JoJo no Kimyou na Bouken (2012), Battle Tendency",Finished Airing ,"Oct 6, 2012 to Apr 6, 2013 ",Saturdays at 00:30 (JST) ,"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha ","VIZ Media, Warner Bros. Pictures ",David Production ,Manga ,"Action, Adventure, Supernatural, Vampire, Shounen",24 min. per ep. ,R - 17+ (violence & profanity) ,26195,1091755,83505,810414,41540,30508,125788,103118.0,146854.0,210877.0,145052.0,52341.0,19605.0,8041.0,3295.0,1875.0,2948.0,0.03232298553578788
992,Kuroshitsuji,993.0,99,7.72,24.0,TV,https://myanimelist.net/anime/4898/Kuroshitsuji,Fall 2008 ,Black Butler,黒執事,"Kuro Shitsuji, Kuroshitsuzi",Finished Airing ,"Oct 3, 2008 to Mar 27, 2009 ",,"Aniplex, Square Enix, Yomiko Advertising, Mainichi Broadcasting System, Movic, Trinity Sound ","Funimation, Aniplex of America ",A-1 Pictures ,Manga ,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",24 min. per ep. ,R - 17+ (violence & profanity) ,19578,932754,57345,607344,41681,50103,176281,74888.0,86020.0,124545.0,112174.0,53121.0,26431.0,11265.0,4342.0,2261.0,1998.0,0.03223543823599147
361,K-On!!,362.0,244,8.15,26.0,TV,https://myanimelist.net/anime/7791/K-On,Spring 2010 ,K-ON! Season 2,けいおん!!,"Keion 2, K-On!! 2nd Season",Finished Airing ,"Apr 7, 2010 to Sep 29, 2010 ",Wednesdays at 01:25 (JST) ,"Pony Canyon, TBS, Movic, Rakuonsha, Animation Do ",Sentai Filmworks ,Kyoto Animation ,4-koma manga ,"Comedy, Music, School, Slice of Life",24 min. per ep. ,PG-13 - Teens 13 or older ,11507,540778,32411,364813,22824,16203,104527,56863.0,69182.0,85112.0,54752.0,20600.0,8927.0,2992.0,1211.0,704.0,970.0,0.0315421873672265
74,Kimi no Suizou wo Tabetai,75.0,247,8.59,1.0,Movie,https://myanimelist.net/anime/36098/Kimi_no_Suizou_wo_Tabetai,,I want to eat your pancreas,君の膵臓をたべたい,"KimiSui, Let Me Eat Your Pancreas",Finished Airing ,"Sep 1, 2018 ",,Aniplex ,Aniplex of America ,Studio VOLN ,Novel ,"Slice of Life, Drama, Romance",1 hr. 48 min. ,PG-13 - Teens 13 or older ,11882,538662,13264,377036,3009,1113,144240,84344.0,100296.0,76389.0,32088.0,10225.0,4157.0,1892.0,938.0,497.0,825.0,0.031514232062720804
155,Barakamon,156.0,252,8.4,12.0,TV,https://myanimelist.net/anime/22789/Barakamon,Summer 2014 ,Barakamon,ばらかもん,Barakamon,Finished Airing ,"Jul 6, 2014 to Sep 28, 2014 ",Sundays at 02:20 (JST) ,"VAP, Nippon Television Network ",Funimation ,Kinema Citrus ,Web manga ,"Comedy, Slice of Life",22 min. per ep. ,PG-13 - Teens 13 or older ,10743,531744,25157,341413,15074,8468,141632,48611.0,86043.0,89933.0,39508.0,10320.0,3194.0,746.0,281.0,153.0,458.0,0.031466288629899856
429,Gosick,430.0,330,8.09,24.0,TV,https://myanimelist.net/anime/8425/Gosick,Winter 2011 ,,GOSICK -ゴシック-,,Finished Airing ,"Jan 8, 2011 to Jul 2, 2011 ",Saturdays at 01:23 (JST) ,"TV Tokyo, Kadokawa Shoten, KlockWorx, Memory-Tech, NTT Docomo ",Funimation ,Bones ,Light novel ,"Mystery, Historical, Drama, Romance",24 min. per ep. ,R - 17+ (violence & profanity) ,7156,445594,26383,228518,21653,19945,149095,32740.0,44698.0,55517.0,36395.0,14551.0,6901.0,2717.0,1000.0,446.0,380.0,0.0313148198391374
180,Boku dake ga Inai Machi,181.0,30,8.35,12.0,TV,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi,Winter 2016 ,ERASED,僕だけがいない街,"The Town Where Only I am Missing, BokuMachi",Finished Airing ,"Jan 8, 2016 to Mar 25, 2016 ",Fridays at 00:55 (JST) ,"Aniplex, Dentsu, Kadokawa Shoten, Fuji TV, DAX Production, Kyoraku Industrial Holdings, Kansai Telecasting, Lawson, C-one ",Aniplex of America ,A-1 Pictures ,Manga ,"Mystery, Psychological, Supernatural, Seinen",23 min. per ep. ,R - 17+ (violence & profanity) ,37066,1515204,56605,1197384,16659,12527,232029,211409.0,286887.0,266720.0,139839.0,49104.0,18255.0,8720.0,3805.0,1615.0,1961.0,0.03095581701442478
158,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,159.0,54,8.39,11.0,TV,https://myanimelist.net/anime/9989/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,Spring 2011 ,anohana: The Flower We Saw That Day,あの日見た花の名前を僕達はまだ知らない。,"AnoHana, We Still Don't Know the Name of the Flower We Saw That Day.",Finished Airing ,"Apr 15, 2011 to Jun 24, 2011 ",Fridays at 01:15 (JST) ,"Aniplex, Dentsu, Fuji TV, Fujipacific Music ","NIS America, Inc., Aniplex of America ",A-1 Pictures ,Original ,"Slice of Life, Supernatural, Drama",22 min. per ep. ,PG-13 - Teens 13 or older ,29035,1261587,38632,948039,20623,14677,239616,186493.0,219909.0,197506.0,103712.0,38798.0,16541.0,7469.0,3107.0,1557.0,1988.0,0.03062637718490484
489,Akatsuki no Yona,490.0,182,8.04,24.0,TV,https://myanimelist.net/anime/25013/Akatsuki_no_Yona,Fall 2014 ,Yona of the Dawn,暁のヨナ,Yona: The girl standing in the blush of dawn,Finished Airing ,"Oct 7, 2014 to Mar 24, 2015 ",Tuesdays at 23:00 (JST) ,"VAP, Hakusensha, AT-X, Delfi Sound, Marvelous AQL, Tokyo MX, Age Global Networks, Docomo Anime Store, Top-Insight International ",Funimation ,Studio Pierrot ,Manga ,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",24 min. per ep. ,PG-13 - Teens 13 or older ,12076,635738,35210,395639,20151,19152,165586,46964.0,70313.0,98511.0,63881.0,22665.0,9163.0,2994.0,1048.0,499.0,469.0,0.03052277454952621
545,Hibike! Euphonium,546.0,428,8.0,13.0,TV,https://myanimelist.net/anime/27989/Hibike_Euphonium,Spring 2015 ,Sound! Euphonium,響け！ユーフォニアム,Hibike! Euphonium,Finished Airing ,"Apr 8, 2015 to Jul 1, 2015 ",Wednesdays at 00:30 (JST) ,"Lantis, Pony Canyon, Rakuonsha ",Ponycan USA ,Kyoto Animation ,Novel ,"Music, School, Drama",23 min. per ep. ,PG-13 - Teens 13 or older ,5528,349669,18247,181877,10973,9264,129308,17108.0,34767.0,52879.0,30942.0,9987.0,4096.0,1371.0,417.0,249.0,288.0,0.030394167486818013
2350,Darling in the FranXX,2356.0,65,7.3,24.0,TV,https://myanimelist.net/anime/35849/Darling_in_the_FranXX,Winter 2018 ,DARLING in the FRANXX,ダーリン・イン・ザ・フランキス,,Finished Airing ,"Jan 13, 2018 to Jul 7, 2018 ",Saturdays at 23:30 (JST) ,"Aniplex, Khara, Movic, Ultra Super Pictures, Lucent Pictures Entertainment, Tokyo MX, Nagoya Broadcasting Network, Asahi Broadcasting, BS11, Lawson, ABC Animation, Rialto Entertainment ",Funimation ,"A-1 Pictures, Trigger, CloverWorks ",Original ,"Action, Drama, Mecha, Romance, Sci-Fi",24 min. per ep. ,PG-13 - Teens 13 or older ,23250,1132071,108073,770052,29296,61228,163422,91338.0,96994.0,147414.0,156839.0,91103.0,46439.0,29614.0,14080.0,8014.0,8223.0,0.03019276620280189
125,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,126.0,506,8.45,1.0,Movie,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari,,Puella Magi Madoka Magica the Movie: Rebellion,劇場版 魔法少女まどか☆マギカ 叛逆の物語,"Mahou Shoujo Madoka Magika Movie 3, Magical Girl Madoka Magica Movie 3",Finished Airing ,"Oct 26, 2013 ",,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Houbunsha ",Aniplex of America ,Shaft ,Original ,"Mystery, Psychological, Drama, Magic, Thriller",1 hr. 56 min. ,PG-13 - Teens 13 or older ,6889,300845,4494,229575,2105,1089,63582,51344.0,49829.0,41188.0,20674.0,8090.0,3510.0,2156.0,1125.0,596.0,842.0,0.03000762278122618
21,Mob Psycho 100 II,22.0,96,8.83,13.0,TV,https://myanimelist.net/anime/37510/Mob_Psycho_100_II,Winter 2019 ,Mob Psycho 100 II,モブサイコ100 II,"Mob Psycho 100 2nd Season, Mob Psycho Hyaku, Mob Psycho One Hundred",Finished Airing ,"Jan 7, 2019 to Apr 1, 2019 ",Mondays at 23:00 (JST) ,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan ",Funimation ,Bones ,Web manga ,"Action, Slice of Life, Comedy, Supernatural",24 min. per ep. ,PG-13 - Teens 13 or older ,21424,952859,60538,716242,12730,4710,158639,166573.0,222531.0,140388.0,43836.0,9591.0,2740.0,789.0,301.0,184.0,1077.0,0.029911677896576856
392,Zankyou no Terror,393.0,107,8.12,11.0,TV,https://myanimelist.net/anime/23283/Zankyou_no_Terror,Summer 2014 ,Terror in Resonance,残響のテロル,"Terror in Tokyo, Terror of Resonance",Finished Airing ,"Jul 11, 2014 to Sep 26, 2014 ",Fridays at 00:50 (JST) ,"Aniplex, Dentsu, Fuji TV, Tohokushinsha Film Corporation, Kyoraku Industrial Holdings ",Funimation ,MAPPA ,Original ,"Mystery, Psychological, Thriller",22 min. per ep. ,R - 17+ (violence & profanity) ,17403,881312,39546,582630,20759,17729,220648,81775.0,120907.0,140395.0,83282.0,31262.0,13335.0,5901.0,2216.0,878.0,758.0,0.029869728644251067
147,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,148.0,78,8.41,12.0,TV,https://myanimelist.net/anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,Winter 2019 ,Kaguya-sama: Love is War,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya Wants to be Confessed To: The Geniuses' War of Love and Brains,Finished Airing ,"Jan 12, 2019 to Mar 30, 2019 ",Saturdays at 23:30 (JST) ,"Aniplex, Mainichi Broadcasting System, Magic Capsule, Shueisha, JR East Marketing & Communications ",Aniplex of America ,A-1 Pictures ,Manga ,"Comedy, Psychological, Romance, School, Seinen",25 min. per ep. ,PG-13 - Teens 13 or older ,23700,1072202,75123,793707,21079,18033,164260,110361.0,213169.0,223767.0,85969.0,21292.0,7553.0,2721.0,1051.0,624.0,1378.0,0.029859885322921432
373,Kono Subarashii Sekai ni Shukufuku wo!,374.0,33,8.14,10.0,TV,https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo,Winter 2016 ,KonoSuba: God's Blessing on This Wonderful World!,この素晴らしい世界に祝福を！,Give Blessings to This Wonderful World!,Finished Airing ,"Jan 14, 2016 to Mar 17, 2016 ",Thursdays at 01:05 (JST) ,"Half H.P Studio, Nippon Columbia, KlockWorx, Sony Music Communications, Toranoana, 81 Produce, Kadokawa Media House ","Discotek Media, Crunchyroll ",Studio Deen ,Light novel ,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",23 min. per ep. ,PG-13 - Teens 13 or older ,33892,1409539,64380,1136501,22616,23401,162641,140122.0,235061.0,304036.0,157974.0,49769.0,18765.0,7582.0,3017.0,1681.0,1878.0,0.02982135519458408
251,Danshi Koukousei no Nichijou,252.0,184,8.26,12.0,TV,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou,Winter 2012 ,Daily Lives of High School Boys,男子高校生の日常,,Finished Airing ,"Jan 10, 2012 to Mar 27, 2012 ",Tuesdays at 02:00 (JST) ,"TV Tokyo, Square Enix, Trinity Sound, Happinet Pictures ","NIS America, Inc. ",Sunrise ,Web manga ,"Slice of Life, Comedy, School",24 min. per ep. ,PG-13 - Teens 13 or older ,11450,633754,39256,386045,27542,17485,163426,59660.0,85627.0,98752.0,53605.0,17272.0,6717.0,2217.0,884.0,395.0,429.0,0.02965975469181054
146,Hunter x Hunter,147.0,327,8.41,62.0,TV,https://myanimelist.net/anime/136/Hunter_x_Hunter,Fall 1999 ,Hunter x Hunter,HUNTER×HUNTER（ハンター×ハンター）,HxH,Finished Airing ,"Oct 16, 1999 to Mar 31, 2001 ",Saturdays at 18:00 (JST) ,Fuji TV ,VIZ Media ,Nippon Animation ,Manga ,"Action, Adventure, Super Power, Fantasy, Shounen",23 min. per ep. ,PG-13 - Teens 13 or older ,8238,447765,30815,278460,16927,16305,105258,50362.0,58100.0,62301.0,33070.0,10201.0,3942.0,1258.0,453.0,291.0,827.0,0.02958414134884723
477,Kamisama Hajimemashita,478.0,311,8.05,13.0,TV,https://myanimelist.net/anime/14713/Kamisama_Hajimemashita,Fall 2012 ,Kamisama Kiss,神様はじめました,,Finished Airing ,"Oct 2, 2012 to Dec 25, 2012 ",Tuesdays at 02:05 (JST) ,"TV Tokyo, Dentsu, Sotsu, Pony Canyon, Hakusensha, DAX Production ",Funimation ,TMS Entertainment ,Manga ,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",24 min. per ep. ,PG-13 - Teens 13 or older ,9717,472741,19536,329492,9767,9623,104323,44765.0,50847.0,70553.0,50965.0,18327.0,7119.0,2129.0,735.0,324.0,348.0,0.02949085258519175
363,Tsuki ga Kirei,364.0,375,8.15,12.0,TV,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei,Spring 2017 ,Tsukigakirei,月がきれい,"The Moon is Beautiful, As the Moon, So Beautiful",Finished Airing ,"Apr 7, 2017 to Jun 30, 2017 ",Fridays at 00:00 (JST) ,"Sotsu, Mainichi Broadcasting System, flying DOG ",Funimation ,feel. ,Original ,"Romance, School",24 min. per ep. ,PG-13 - Teens 13 or older ,6315,392603,24485,216073,10633,10810,130602,31238.0,46650.0,54940.0,32851.0,12153.0,5187.0,1920.0,632.0,352.0,391.0,0.029226233726564632
6,Gintama',7.0,375,9.06,51.0,TV,https://myanimelist.net/anime/9969/Gintama,Spring 2011 ,Gintama Season 2,銀魂',Gintama (2011),Finished Airing ,"Apr 4, 2011 to Mar 26, 2012 ",Mondays at 18:00 (JST) ,"TV Tokyo, Aniplex, Dentsu, Trinity Sound, Miracle Robo, Studio Jack, Shueisha ",,Sunrise ,Manga ,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,5928,393497,28098,203074,11379,7551,143395,79547.0,48257.0,26335.0,10350.0,3459.0,1768.0,735.0,359.0,458.0,3094.0,0.02919132926913342
490,Black Lagoon,491.0,139,8.04,12.0,TV,https://myanimelist.net/anime/889/Black_Lagoon,Spring 2006 ,Black Lagoon,BLACK LAGOON,,Finished Airing ,"Apr 9, 2006 to Jun 25, 2006 ",Sundays at 02:35 (JST) ,"Geneon Universal Entertainment, Shogakukan ","Funimation, Geneon Entertainment USA ",Madhouse ,Manga ,"Action, Seinen",24 min. per ep. ,R - 17+ (violence & profanity) ,13385,751151,34537,459099,24588,15870,217057,44121.0,90425.0,130085.0,75042.0,23391.0,8512.0,2731.0,942.0,415.0,452.0,0.029154931724965638
483,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,484.0,79,8.05,13.0,TV,https://myanimelist.net/anime/14813/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru,Spring 2013 ,My Teen Romantic Comedy SNAFU,やはり俺の青春ラブコメはまちがっている。,"Oregairu, My youth romantic comedy is wrong as I expected.",Finished Airing ,"Apr 5, 2013 to Jun 28, 2013 ",Fridays at 01:28 (JST) ,"Geneon Universal Entertainment, TBS, Delfi Sound, Marvelous AQL, Atelier Musa ",Sentai Filmworks ,Brain's Base ,Light novel ,"Slice of Life, Comedy, Drama, Romance, School",24 min. per ep. ,PG-13 - Teens 13 or older ,22990,1063754,43700,795251,18051,14672,192080,84926.0,145561.0,220067.0,127096.0,37997.0,13598.0,4617.0,1695.0,836.0,1010.0,0.028909111714414695
1376,No.6,1378.0,427,7.57,11.0,TV,https://myanimelist.net/anime/10161/No6,Summer 2011 ,No. 6,NO.6［ナンバー・シックス］,"Number Six, Number 6, No. Six",Finished Airing ,"Jul 8, 2011 to Sep 16, 2011 ",Fridays at 01:15 (JST) ,"Aniplex, Dentsu, Kodansha, Fuji TV ",Sentai Filmworks ,Bones ,Novel ,"Action, Sci-Fi, Mystery, Drama",23 min. per ep. ,R - 17+ (violence & profanity) ,6315,350026,13180,219075,8303,11060,98408,24549.0,28374.0,39790.0,39414.0,20867.0,9886.0,4444.0,1720.0,853.0,777.0,0.028825744608010954
227,Koukaku Kidoutai,228.0,289,8.29,1.0,Movie,https://myanimelist.net/anime/43/Koukaku_Kidoutai,,Ghost in the Shell,GHOST IN THE SHELL（攻殻機動隊）,Ghost in the Shell,Finished Airing ,"Nov 18, 1995 ",,"Bandai Visual, Kodansha ",Manga Entertainment ,Production I.G ,Manga ,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",1 hr. 22 min. ,R+ - Mild Nudity ,9716,490482,8669,338013,3607,1991,138202,58209.0,67748.0,73910.0,41222.0,14316.0,5301.0,1934.0,735.0,303.0,499.0,0.028744456574155433
2696,Sword Art Online,2697.0,4,7.22,25.0,TV,https://myanimelist.net/anime/11757/Sword_Art_Online,Summer 2012 ,Sword Art Online,ソードアート・オンライン,"S.A.O, SAO",Finished Airing ,"Jul 8, 2012 to Dec 23, 2012 ",Sundays at 00:00 (JST) ,"Aniplex, Genco, DAX Production, ASCII Media Works, Bandai Namco Games ",Aniplex of America ,A-1 Pictures ,Light novel ,"Action, Game, Adventure, Romance, Fantasy",23 min. per ep. ,PG-13 - Teens 13 or older ,58086,2386265,86091,2050009,27931,98480,123754,252607.0,250028.0,328415.0,331912.0,207207.0,136754.0,88387.0,47613.0,27170.0,24997.0,0.0283345097509328
63,Yakusoku no Neverland,64.0,46,8.62,12.0,TV,https://myanimelist.net/anime/37779/Yakusoku_no_Neverland,Winter 2019 ,The Promised Neverland,約束のネバーランド,,Finished Airing ,"Jan 10, 2019 to Mar 29, 2019 ",Fridays at 00:55 (JST) ,"Aniplex, Dentsu, Fuji TV, Shueisha, CA-Cygames Anime Fund ",Aniplex of America ,CloverWorks ,Manga ,"Sci-Fi, Mystery, Horror, Psychological, Thriller, Shounen",22 min. per ep. ,R - 17+ (violence & profanity) ,28983,1323906,83166,1026953,20413,16030,177344,192356.0,301357.0,246033.0,83950.0,20534.0,6822.0,2701.0,993.0,503.0,1262.0,0.02822232370906945
842,Bungou Stray Dogs,843.0,104,7.8,12.0,TV,https://myanimelist.net/anime/31478/Bungou_Stray_Dogs,Spring 2016 ,Bungo Stray Dogs,文豪ストレイドッグス,Literary Stray Dogs,Finished Airing ,"Apr 7, 2016 to Jun 23, 2016 ",Thursdays at 01:05 (JST) ,"Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL ","Funimation, Crunchyroll ",Bones ,Manga ,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural",23 min. per ep. ,R - 17+ (violence & profanity) ,15670,891145,65572,558988,29543,28426,208616,48874.0,77033.0,147207.0,116530.0,36951.0,14278.0,4644.0,1598.0,653.0,567.0,0.02803280213528734
847,Bungou Stray Dogs,842.0,104,7.8,12.0,TV,https://myanimelist.net/anime/31478/Bungou_Stray_Dogs,Spring 2016 ,Bungo Stray Dogs,文豪ストレイドッグス,Literary Stray Dogs,Finished Airing ,"Apr 7, 2016 to Jun 23, 2016 ",Thursdays at 01:05 (JST) ,"Lantis, Movic, KlockWorx, Bandai Namco Live Creative, Glovision, Lawson HMV Entertainment, Sony PCL ","Funimation, Crunchyroll ",Bones ,Manga ,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural",23 min. per ep. ,R - 17+ (violence & profanity) ,15637,889545,65495,557932,29474,28386,208258,48772.0,76885.0,146944.0,116276.0,36897.0,14253.0,4635.0,1599.0,649.0,568.0,0.02802671293275883
285,Bakuman.,286.0,268,8.22,25.0,TV,https://myanimelist.net/anime/7674/Bakuman,Fall 2010 ,Bakuman.,バクマン。,Bakuman Season 1,Finished Airing ,"Oct 2, 2010 to Apr 2, 2011 ",,"NHK, Shueisha ",Media Blasters ,J.C.Staff ,Manga ,"Comedy, Drama, Romance, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,8450,512637,26859,301542,21060,17218,145958,39891.0,64567.0,83226.0,43334.0,13801.0,5417.0,1587.0,600.0,324.0,363.0,0.02802263034668471
340,No Game No Life,341.0,12,8.17,12.0,TV,https://myanimelist.net/anime/19815/No_Game_No_Life,Spring 2014 ,"No Game, No Life",ノーゲーム・ノーライフ,NGNL,Finished Airing ,"Apr 9, 2014 to Jun 25, 2014 ",Wednesdays at 21:30 (JST) ,"Frontier Works, Media Factory, Movic, AT-X ",Sentai Filmworks ,Madhouse ,Light novel ,"Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy",23 min. per ep. ,PG-13 - Teens 13 or older ,42686,1873778,70774,1523699,29608,41556,208141,237167.0,300361.0,332586.0,204900.0,77532.0,33697.0,16031.0,6982.0,3705.0,3924.0,0.028014719442619573
342,No Game No Life,343.0,12,8.17,12.0,TV,https://myanimelist.net/anime/19815/No_Game_No_Life,Spring 2014 ,"No Game, No Life",ノーゲーム・ノーライフ,NGNL,Finished Airing ,"Apr 9, 2014 to Jun 25, 2014 ",Wednesdays at 21:30 (JST) ,"Frontier Works, Media Factory, Movic, AT-X ",Sentai Filmworks ,Madhouse ,Light novel ,"Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy",23 min. per ep. ,PG-13 - Teens 13 or older ,42708,1875730,70840,1525253,29632,41599,208406,237331.0,300618.0,332963.0,205195.0,77613.0,33750.0,16056.0,6987.0,3713.0,3932.0,0.02800060055610446
434,Mahoutsukai no Yome,435.0,168,8.09,24.0,TV,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome,Fall 2017 ,The Ancient Magus' Bride,魔法使いの嫁,The Magician's Bride,Finished Airing ,"Oct 8, 2017 to Mar 25, 2018 ",Sundays at 01:30 (JST) ,"Production I.G, Shochiku, flying DOG, Mag Garden ",Funimation ,Wit Studio ,Manga ,"Slice of Life, Magic, Fantasy, Shounen",24 min. per ep. ,PG-13 - Teens 13 or older ,8242,667335,101165,295920,44754,34545,190951,45440.0,65866.0,83674.0,51179.0,19886.0,8655.0,3594.0,1174.0,504.0,521.0,0.02785212219518789
